ホワイト(B)決定結果,52,52,52,3.025,3.025,3.025,52,52,52,3.025,3.025,3.025,2.5
ホワイト(RG)決定結果,72,72,52,6.19,6.19,3.025,72,72,52,6.19,6.19,3.025,1.46
緑色視感度測定結果,52,52,52,3.025,3.025,3.025,52,37,52,3.025,1.431,3.025,1.31
赤色視感度測定結果,52,52,52,3.025,3.025,3.025,34,52,52,1.188,3.025,3.025,1.37
青色視感度測定結果,52,52,52,3.025,3.025,3.025,52,52,30,3.025,3.025,0.9023,2.58
赤緑視感度測定結果,52,52,52,3.025,3.025,3.025,37,37,52,1.431,1.431,3.025,1.73
