ホワイト(B)決定結果,23,23,23,0.503,0.503,0.503,23,23,23,0.503,0.503,0.503,0.44
ホワイト(RG)決定結果,23,23,23,0.503,0.503,0.503,23,23,23,0.503,0.503,0.503,0.11
緑色視感度測定結果,23,23,23,0.503,0.503,0.503,23,23,23,0.503,0.503,0.503,0.09
赤色視感度測定結果,23,23,23,0.503,0.503,0.503,23,23,23,0.503,0.503,0.503,0.11
青色視感度測定結果,23,23,23,0.503,0.503,0.503,23,23,23,0.503,0.503,0.503,0.1
赤緑視感度測定結果,23,23,23,0.503,0.503,0.503,23,23,23,0.503,0.503,0.503,0.13
