ホワイト(B)決定結果,89,89,89,9.87,9.87,9.87,89,89,89,9.87,9.87,9.87,4.58
ホワイト(RG)決定結果,95,95,89,11.39,11.39,9.87,95,95,89,11.39,11.39,9.87,3.08
緑色視感度測定結果,89,89,89,9.87,9.87,9.87,89,80,89,9.87,7.805,9.87,1.76
赤色視感度測定結果,89,89,89,9.87,9.87,9.87,33,89,89,1.112,9.87,9.87,3.59
青色視感度測定結果,89,89,89,9.87,9.87,9.87,89,89,69,9.87,9.87,5.637,1.78
赤緑視感度測定結果,89,89,89,9.87,9.87,9.87,78,78,89,7.383,7.383,9.87,1.54
