ホワイト(B)決定結果,107,107,107,14.8,14.8,14.8,107,107,107,14.8,14.8,14.8,4.07
ホワイト(RG)決定結果,124,124,107,20.47,20.47,14.8,124,124,107,20.47,20.47,14.8,2.38
緑色視感度測定結果,107,107,107,14.8,14.8,14.8,107,102,107,14.8,13.32,14.8,2.13
赤色視感度測定結果,107,107,107,14.8,14.8,14.8,96,107,107,11.66,14.8,14.8,2.18
青色視感度測定結果,107,107,107,14.8,14.8,14.8,107,107,99,14.8,14.8,12.48,2.47
赤緑視感度測定結果,107,107,107,14.8,14.8,14.8,94,94,107,11.13,11.13,14.8,1.4
