ホワイト(B)決定結果,46,46,46,2.31,2.31,2.31,46,46,46,2.31,2.31,2.31,3.89
緑色視感度測定結果,46,46,46,2.31,2.31,2.31,46,46,46,2.31,2.31,2.31,0.83
赤色視感度測定結果,46,46,46,2.31,2.31,2.31,46,46,46,2.31,2.31,2.31,0.19
緑色視感度測定結果,46,46,46,2.31,2.31,2.31,46,46,46,2.31,2.31,2.31,0.13
青色視感度測定結果,46,46,46,2.31,2.31,2.31,46,46,46,2.31,2.31,2.31,0.14
