ホワイト(B)決定結果,23,23,23,0.503,0.503,0.503,23,23,23,0.503,0.503,0.503,0.83
ホワイト(RG)決定結果,23,23,23,0.503,0.503,0.503,23,23,23,0.503,0.503,0.503,0.12
緑色視感度測定結果,23,23,23,0.503,0.503,0.503,23,23,23,0.503,0.503,0.503,0.12
赤色視感度測定結果,23,23,23,0.503,0.503,0.503,23,23,23,0.503,0.503,0.503,0.13
青色視感度測定結果,23,23,23,0.503,0.503,0.503,23,23,23,0.503,0.503,0.503,0.13
赤緑視感度測定結果,23,23,23,0.503,0.503,0.503,23,23,23,0.503,0.503,0.503,0.17
