ホワイト(B)決定結果,23,23,23,0.503,0.503,0.503,23,23,23,0.503,0.503,0.503,0.21
ホワイト(RG)決定結果,23,23,23,0.503,0.503,0.503,23,23,23,0.503,0.503,0.503,0.18
緑色視感度測定結果,23,23,23,0.503,0.503,0.503,23,23,23,0.503,0.503,0.503,0.16
赤色視感度測定結果,23,23,23,0.503,0.503,0.503,23,23,23,0.503,0.503,0.503,0.13
青色視感度測定結果,23,23,23,0.503,0.503,0.503,23,23,23,0.503,0.503,0.503,0.13
赤緑視感度測定結果,23,23,23,0.503,0.503,0.503,23,23,23,0.503,0.503,0.503,0.15
