ホワイト(B)決定結果,58,58,58,3.848,3.848,3.848,58,58,58,3.848,3.848,3.848,2.79
ホワイト(RG)決定結果,72,72,58,6.19,6.19,3.848,72,72,58,6.19,6.19,3.848,2.32
緑色視感度測定結果,58,58,58,3.848,3.848,3.848,58,57,58,3.848,3.703,3.848,1.1
赤色視感度測定結果,58,58,58,3.848,3.848,3.848,51,58,58,2.898,3.848,3.848,1.2
青色視感度測定結果,58,58,58,3.848,3.848,3.848,58,58,42,3.848,3.848,1.892,1.75
赤緑視感度測定結果,58,58,58,3.848,3.848,3.848,53,53,58,3.154,3.154,3.848,1.38
