ホワイト(B)決定結果,72,72,72,6.19,6.19,6.19,72,72,72,6.19,6.19,6.19,3.01
ホワイト(RG)決定結果,74,74,72,6.574,6.574,6.19,74,74,72,6.574,6.574,6.19,2.02
緑色視感度測定結果,72,72,72,6.19,6.19,6.19,72,60,72,6.19,4.145,6.19,1.77
赤色視感度測定結果,72,72,72,6.19,6.19,6.19,63,72,72,4.613,6.19,6.19,1.57
青色視感度測定結果,72,72,72,6.19,6.19,6.19,72,72,57,6.19,6.19,3.703,1.74
赤緑視感度測定結果,72,72,72,6.19,6.19,6.19,57,57,72,3.703,3.703,6.19,1.46
