ホワイト(B)決定結果,62,62,62,4.457,4.457,4.457,62,62,62,4.457,4.457,4.457,2.99
緑色視感度測定結果,62,62,62,4.457,4.457,4.457,62,54,62,4.457,3.287,4.457,2.66
赤色視感度測定結果,62,62,62,4.457,4.457,4.457,44,62,62,2.096,4.457,4.457,1.65
緑色視感度測定結果,62,62,62,4.457,4.457,4.457,62,44,62,4.457,2.096,4.457,1.49
青色視感度測定結果,62,62,62,4.457,4.457,4.457,62,62,42,4.457,4.457,1.892,1.85
